# Wordlist

# DATA
ID	DOCULECT	CONCEPT	NUMBER	CHINESE	VALUE	FORM	TOKENS	STRUCTURE
2756	Zibusi (Daqing)	that*	518	那(个)	kʰu⁴⁵ tʰo³³	kʰu⁴⁵tʰo³³	kʰ u ⁴⁵ + tʰ o ³³	i n t + i n t
2757	Laizisi (Moguang)	that*	518	那(个)	kʰu³³ hõ⁵⁵	kʰu³³hõ⁵⁵	kʰ u ³³ + h õ ⁵⁵	i n t + i n t
2758	Sonaga (Xinfeng)	that*	518	那(个)	ko⁵⁵ ki⁵⁵	ko⁵⁵ki⁵⁵	k o ⁵⁵ + k i ⁵⁵	i n t + i n t
#
2764	Kua-nsi (Hedong)	there	520	那里	xua⁵⁵	xua⁵⁵	x w a ⁵⁵	i m n t
2765	Kuamasi	there	520	那里	kʰu⁵⁵, kʰua⁵⁵	kʰu⁵⁵	kʰ u ⁵⁵	i n t
2766	Kuamasi	there	520	那里	kʰu⁵⁵, kʰua⁵⁵	kʰua⁵⁵	kʰ w a ⁵⁵	i m n t
2767	Zibusi (Daqing)	there	520	那里	kʰu⁵⁵	kʰu⁵⁵	kʰ u ⁵⁵	i n t
2768	Laizisi (Moguang)	there	520	那里	kʰu³³ lu⁵⁵	kʰu³³lu⁵⁵	kʰ u ³³ + l u ⁵⁵	i n t + i n t
2769	Sonaga (Xinfeng)	there	520	那里	kou⁵⁵ ko²¹	kou⁵⁵ko²¹	k ou ⁵⁵ + k o ²¹	i n t + i n t
#
2742	Kua-nsi (Hedong)	they	516	他们	çia⁵⁵ mu³³	çia⁵⁵mu³³	ɕ j a ⁵⁵ + m u ³³	i m n t + i n t
2743	Kuamasi	they	516	他们	ʑi²¹	ʑi²¹	ʑ i ²¹	i n t
2744	Zibusi (Daqing)	they	516	他们	tʰa²¹	tʰa²¹	tʰ a ²¹	i n t
2745	Laizisi (Moguang)	they	516	他们	tu²¹	tu²¹	t u ²¹	i n t
2746	Sonaga (Xinfeng)	they	516	他们	to²¹	to²¹	t o ²¹	i n t
#
2601	Kua-nsi (Hedong)	thick (2D)	489	厚	kɯ²¹ tʰɤ⁵⁵	kɯ²¹tʰɤ⁵⁵	k ɯ ²¹ + tʰ ɤ ⁵⁵	i n t + i n t
2602	Kuamasi	thick (2D)	489	厚	kɯ²¹ tʰo⁵⁵	kɯ²¹tʰo⁵⁵	k ɯ ²¹ + tʰ o ⁵⁵	i n t + i n t
2603	Zibusi (Daqing)	thick (2D)	489	厚	tʰua⁵⁵	tʰua⁵⁵	tʰ w a ⁵⁵	i m n t
2604	Laizisi (Moguang)	thick (2D)	489	厚	tʰo⁵⁵	tʰo⁵⁵	tʰ o ⁵⁵	i n t
2605	Sonaga (Xinfeng)	thick (2D)	489	厚	tʰɨ⁵⁵̪ _	tʰɨ⁵⁵̪	tʰ ɨ ⁵⁵	i n t
#
2611	Kua-nsi (Hedong)	thick (3D)	491	粗(粗大)	mu⁵⁵ tu³³	mu⁵⁵tu³³	m u ⁵⁵ + t u ³³	i n t + i n t
2612	Kuamasi	thick (3D)	491	粗(粗大)	tsʰu⁵⁵	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t
2613	Zibusi (Daqing)	thick (3D)	491	粗(粗大)	tsʰu⁵⁵	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t
2614	Laizisi (Moguang)	thick (3D)	491	粗(粗大)	bæ⁵⁵	bæ⁵⁵	b æ ⁵⁵	i n t
2615	Sonaga (Xinfeng)	thick (3D)	491	粗(粗大)	bei⁵⁵	bei⁵⁵	b ei ⁵⁵	i n t
#
2606	Kua-nsi (Hedong)	thin (2D)	490	薄	kɯ²¹ bu²¹	kɯ²¹bu²¹	k ɯ ²¹ + b u ²¹	i n t + i n t
2607	Kuamasi	thin (2D)	490	薄	kɯ²¹ bu²¹	kɯ²¹bu²¹	k ɯ ²¹ + b u ²¹	i n t + i n t
2608	Zibusi (Daqing)	thin (2D)	490	薄	bu²¹	bu²¹	b u ²¹	i n t
2609	Laizisi (Moguang)	thin (2D)	490	薄	bu²¹	bu²¹	b u ²¹	i n t
2610	Sonaga (Xinfeng)	thin (2D)	490	薄	bou²¹	bou²¹	b ou ²¹	i n t
#
2616	Kua-nsi (Hedong)	thin (3D)	492	细(细小)	mu⁵⁵ tsʰɿ⁵⁵, mo²¹	mu⁵⁵tsʰɿ⁵⁵	m u ⁵⁵ + tsʰ ɿ ⁵⁵	i n t + i n t
2617	Kua-nsi (Hedong)	thin (3D)	492	细(细小)	mu⁵⁵ tsʰɿ⁵⁵, mo²¹	mo²¹	m o ²¹	i n t
2618	Kuamasi	thin (3D)	492	细(细小)	mo̠u²¹	mo̠u²¹	m o̠u/ou ²¹	i n t
2619	Zibusi (Daqing)	thin (3D)	492	细(细小)	mɑu²¹	mɑu²¹	m ɑu ²¹	i n t
2620	Laizisi (Moguang)	thin (3D)	492	细(细小)	tɕʰi⁵⁵	tɕʰi⁵⁵	tɕʰ i ⁵⁵	i n t
2621	Sonaga (Xinfeng)	thin (3D)	492	细(细小)	tɕʰi⁵⁵	tɕʰi⁵⁵	tɕʰ i ⁵⁵	i n t
#
2422	Kua-nsi (Hedong)	thirsty	457	渴	sɿ²¹, hua³³ _	sɿ²¹	s ɿ ²¹	i n t
2423	Kua-nsi (Hedong)	thirsty	457	渴	sɿ²¹, hua³³ _	hua³³	h w a ³³	i m n t
2424	Kuamasi	thirsty	457	渴	sɿ²¹ _	sɿ²¹	s ɿ ²¹	i n t
2425	Zibusi (Daqing)	thirsty	457	渴	sɿ²¹	sɿ²¹	s ɿ ²¹	i n t
2426	Laizisi (Moguang)	thirsty	457	渴	ɕi²¹̠	ɕi²¹	ɕ i ²¹	i n t
2427	Sonaga (Xinfeng)	thirsty	457	渴	ɕi²¹	ɕi²¹	ɕ i ²¹	i n t
#
2747	Kua-nsi (Hedong)	this*	517	这(个)	ʔa³³ tɕʰu⁵⁵	ʔa³³tɕʰu⁵⁵	ʔ a ³³ + tɕʰ u ⁵⁵	i n t + i n t
2748	Kua-nsi	this*	517	这(个)	ʔa³³ tɕʰu⁵⁵	ʔa³³tɕʰu⁵⁵	ʔ a ³³ + tɕʰ u ⁵⁵	i n t + i n t
2749	Kuamasi	this*	517	这(个)	ʔa³³ mu⁵⁵	ʔa³³mu⁵⁵	ʔ a ³³ + m u ⁵⁵	i n t + i n t
2750	Zibusi (Daqing)	this*	517	这(个)	ʔa³³ n̩²¹ tsu⁵⁵	ʔa³³n̩²¹tsu⁵⁵	ʔ a ³³ + n n̩ ²¹ + ts u ⁵⁵	i n t + i n t + i n t
2751	Laizisi (Moguang)	this*	517	这(个)	ʔa³³ mu⁵⁵	ʔa³³mu⁵⁵	ʔ a ³³ + m u ⁵⁵	i n t + i n t
2752	Sonaga (Xinfeng)	this*	517	这(个)	tɕi⁵⁵ ki⁵⁵	tɕi⁵⁵ki⁵⁵	tɕ i ⁵⁵ + k i ⁵⁵	i n t + i n t
#
572	Kua-nsi (Hedong)	thorn	109	刺	tsʰɿ²¹ pfɨ⁵⁵̪	tsʰɿ²¹pfɨ⁵⁵̪	tsʰ ɿ ²¹ + pf ɨ ⁵⁵	i n t + i n t
573	Kuamasi	thorn	109	刺	tsʰo²¹	tsʰo²¹	tsʰ o ²¹	i n t
574	Zibusi (Daqing)	thorn	109	刺	tsʰo²¹	tsʰo²¹	tsʰ o ²¹	i n t
575	Laizisi (Moguang)	thorn	109	刺	tʃʰo²¹	tʃʰo²¹	tʃʰ o ²¹	i n t
576	Sonaga (Xinfeng)	thorn	109	刺	tsʰɤ̪²¹	tsʰɤ̪²¹	tsʰ ɤ̪/ɤ ²¹	i n t
#
2699	Kua-nsi (Hedong)	thousand	508	千	tɤ⁵⁵	tɤ⁵⁵	t ɤ ⁵⁵	i n t
2700	Kuamasi	thousand	508	千	tɕʰi⁵⁵	tɕʰi⁵⁵	tɕʰ i ⁵⁵	i n t
2701	Zibusi (Daqing)	thousand	508	千	tɕʰɛ̃⁵⁵	tɕʰɛ̃⁵⁵	tɕʰ ɛ̃ ⁵⁵	i n t
2702	Laizisi (Moguang)	thousand	508	千	tɕʰi⁵⁵	tɕʰi⁵⁵	tɕʰ i ⁵⁵	i n t
2703	Sonaga (Xinfeng)	thousand	508	千	tɤ̪⁵⁵	tɤ̪⁵⁵	t ɤ̪/ɤ ⁵⁵	i n t
#
1152	Kua-nsi (Hedong)	thread	218	线(缝衣用的)	tsʰɿ⁵⁵ tɕo³³	tsʰɿ⁵⁵tɕo³³	tsʰ ɿ ⁵⁵ + tɕ o ³³	i n t + i n t
1153	Kuamasi	thread	218	线(缝衣用的)	tɕʰi⁵⁵ tɕu³³	tɕʰi⁵⁵tɕu³³	tɕʰ i ⁵⁵ + tɕ u ³³	i n t + i n t
1154	Zibusi (Daqing)	thread	218	线(缝衣用的)	tɕʰi⁵⁵ tsɯ³³	tɕʰi⁵⁵tsɯ³³	tɕʰ i ⁵⁵ + ts ɯ ³³	i n t + i n t
1155	Laizisi (Moguang)	thread	218	线(缝衣用的)	tɕʰi⁵⁵ tʃɯ³³	tɕʰi⁵⁵tʃɯ³³	tɕʰ i ⁵⁵ + tʃ ɯ ³³	i n t + i n t
1156	Sonaga (Xinfeng)	thread	218	线(缝衣用的)	tɕʰiɛ⁵⁵ xɯ³³	tɕʰiɛ⁵⁵xɯ³³	tɕʰ j ɛ ⁵⁵ + x ɯ ³³	i m n t + i n t
#
2634	Kua-nsi (Hedong)	three	495	三	su⁵⁵	su⁵⁵	s u ⁵⁵	i n t
2635	Kuamasi	three	495	三	su⁵⁵	su⁵⁵	s u ⁵⁵	i n t
2636	Zibusi (Daqing)	three	495	三	su⁵⁵	su⁵⁵	s u ⁵⁵	i n t
2637	Laizisi (Moguang)	three	495	三	su⁵⁵	su⁵⁵	s u ⁵⁵	i n t
2638	Sonaga (Xinfeng)	three	495	三	su⁵⁵	su⁵⁵	s u ⁵⁵	i n t
#
705	Kua-nsi (Hedong)	thumb	133	拇指	la̠²¹ mũ³³	la̠²¹mũ³³	l a̠/a ²¹ + m ũ ³³	i n t + i n t
706	Kuamasi	thumb	133	拇指	la̠²¹ mũ³³	la̠²¹mũ³³	l a̠/a ²¹ + m ũ ³³	i n t + i n t
707	Zibusi (Daqing)	thumb	133	拇指	la²¹ mu⁵⁵	la²¹mu⁵⁵	l a ²¹ + m u ⁵⁵	i n t + i n t
708	Laizisi (Moguang)	thumb	133	拇指	la̠²¹ mu³³	la̠²¹mu³³	l a̠/a ²¹ + m u ³³	i n t + i n t
709	Sonaga (Xinfeng)	thumb	133	拇指	lɑ̠²¹ ʔi⁵⁵ mo³³	lɑ̠²¹ʔi⁵⁵mo³³	l ɑ̠/ɑ ²¹ + ʔ i ⁵⁵ + m o ³³	i n t + i n t + i n t
#
47	Kua-nsi (Hedong)	thunder	9	雷(声)	ʔn̩²¹ ɡɯ̠²¹ tʰua³³	ʔn̩²¹ɡɯ̠²¹tʰua³³	ˀn n̩ ²¹ + g ɯ̠/ɯ ²¹ + tʰ w a ³³	i n t + i n t + i m n t
48	Kuamasi	thunder	9	雷(声)	ʔa⁵⁵ ka⁵⁵ mũ³³ mæ⁵⁵	ʔa⁵⁵ka⁵⁵mũ³³mæ⁵⁵	ʔ a ⁵⁵ + k a ⁵⁵ + m ũ ³³ + m æ ⁵⁵	i n t + i n t + i n t + i n t
49	Zibusi (Daqing)	thunder	9	雷(声)	ʔn̩²¹ ɡɯ²¹	ʔn̩²¹ɡɯ²¹	ˀn n̩ ²¹ + g ɯ ²¹	i n t + i n t
50	Laizisi (Moguang)	thunder	9	雷(声)	mo²¹ ku²¹	mo²¹ku²¹	m o ²¹ + k u ²¹	i n t + i n t
51	Sonaga (Xinfeng)	thunder	9	雷(声)	mɨ²¹̪ kɯ̠²¹	mɨ²¹̪kɯ̠²¹	m ɨ ²¹ + k ɯ̠/ɯ ²¹	i n t + i n t
#
243	Kua-nsi (Hedong)	tiger	46	老虎	lu²¹ mu³³	lu²¹mu³³	l u ²¹ + m u ³³	i n t + i n t
244	Kuamasi	tiger	46	老虎	lo²¹ mũ³³	lo²¹mũ³³	l o ²¹ + m ũ ³³	i n t + i n t
245	Zibusi (Daqing)	tiger	46	老虎	lu²¹ mu³³	lu²¹mu³³	l u ²¹ + m u ³³	i n t + i n t
246	Laizisi (Moguang)	tiger	46	老虎	lu²¹	lu²¹	l u ²¹	i n t
247	Sonaga (Xinfeng)	tiger	46	老虎	lo²¹	lo²¹	l o ²¹	i n t
#
2428	Kua-nsi (Hedong)	tired	458	累(疲倦)	dya³³	dya³³	d ɥ a ³³	i m n t
2429	Kuamasi	tired	458	累(疲倦)	su²¹	su²¹	s u ²¹	i n t
2430	Zibusi (Daqing)	tired	458	累(疲倦)	su²¹	su²¹	s u ²¹	i n t
2431	Laizisi (Moguang)	tired	458	累(疲倦)	ʃu²¹	ʃu²¹	ʃ u ²¹	i n t
2432	Sonaga (Xinfeng)	tired	458	累(疲倦)	so²¹	so²¹	s o ²¹	i n t
#
1728	Kua-nsi (Hedong)	to allocate	328	分配(分配)	bɯ⁵⁵ ɡɯ²¹	bɯ⁵⁵ɡɯ²¹	b ɯ ⁵⁵ + g ɯ ²¹	i n t + i n t
1729	Kuamasi	to allocate	328	分配(分配)	bɯ⁵⁵ ɡɯ²¹	bɯ⁵⁵ɡɯ²¹	b ɯ ⁵⁵ + g ɯ ²¹	i n t + i n t
1730	Zibusi (Daqing)	to allocate	328	分配(分配)	bɯ⁵⁵ ɡɯ²¹	bɯ⁵⁵ɡɯ²¹	b ɯ ⁵⁵ + g ɯ ²¹	i n t + i n t
1731	Laizisi (Moguang)	to allocate	328	分配(分配)	bɯ⁵⁵ ɡɯ²¹	bɯ⁵⁵ɡɯ²¹	b ɯ ⁵⁵ + g ɯ ²¹	i n t + i n t
1732	Sonaga (Xinfeng)	to allocate	328	分配(分配)	bɯ⁵⁵	bɯ⁵⁵	b ɯ ⁵⁵	i n t
#
1907	Kua-nsi (Hedong)	to arrive	362	到	ka²¹	ka²¹	k a ²¹	i n t
1908	Kuamasi	to arrive	362	到	ka²¹	ka²¹	k a ²¹	i n t
1909	Zibusi (Daqing)	to arrive	362	到	ka²¹	ka²¹	k a ²¹	i n t
1910	Laizisi (Moguang)	to arrive	362	到	ka²¹	ka²¹	k a ²¹	i n t
1911	Sonaga (Xinfeng)	to arrive	362	到	ka²¹	ka²¹	k a ²¹	i n t
#
1893	Kua-nsi (Hedong)	to ascend	359	上(上山)	da³³	da³³	d a ³³	i n t
1894	Kuamasi	to ascend	359	上(上山)	li³³	li³³	l i ³³	i n t
1895	Zibusi (Daqing)	to ascend	359	上(上山)	da³³	da³³	d a ³³	i n t
1896	Laizisi (Moguang)	to ascend	359	上(上山)	da³³	da³³	d a ³³	i n t
1897	Sonaga (Xinfeng)	to ascend	359	上(上山)	da³³	da³³	d a ³³	i n t
#
1381	Kua-nsi (Hedong)	to ask	261	问	mɤ²¹	mɤ²¹	m ɤ ²¹	i n t
1382	Kuamasi	to ask	261	问	mæ²¹	mæ²¹	m æ ²¹	i n t
1383	Zibusi (Daqing)	to ask	261	问	mie²¹	mie²¹	m j e ²¹	i m n t
1384	Laizisi (Moguang)	to ask	261	问	mi²¹	mi²¹	m i ²¹	i n t
1385	Sonaga (Xinfeng)	to ask	261	问	mie²¹	mie²¹	m j e ²¹	i m n t
#
2011	Kua-nsi (Hedong)	to bark	382	吠(吠叫)	lɯ³³	lɯ³³	l ɯ ³³	i n t
2012	Kuamasi	to bark	382	吠(吠叫)	tʰɯ³³	tʰɯ³³	tʰ ɯ ³³	i n t
2013	Zibusi (Daqing)	to bark	382	吠(吠叫)	lo³³	lo³³	l o ³³	i n t
2014	Laizisi (Moguang)	to bark	382	吠(吠叫)	lua³³, di³³	lua³³	l w a ³³	i m n t
2015	Laizisi (Moguang)	to bark	382	吠(吠叫)	lua³³, di³³	di³³	d i ³³	i n t
2016	Sonaga (Xinfeng)	to bark	382	吠(吠叫)	lɤ̪³³	lɤ̪³³	l ɤ̪/ɤ ³³	i n t
#
1836	Kua-nsi (Hedong)	to be	349	是(这是什么)	ŋɯ⁵⁵	ŋɯ⁵⁵	ŋ ɯ ⁵⁵	i n t
1837	Kuamasi	to be	349	是(这是什么)	ŋɯ⁵⁵	ŋɯ⁵⁵	ŋ ɯ ⁵⁵	i n t
1838	Zibusi (Daqing)	to be	349	是(这是什么)	ŋɯ⁵⁵	ŋɯ⁵⁵	ŋ ɯ ⁵⁵	i n t
1839	Laizisi (Moguang)	to be	349	是(这是什么)	ŋɯ⁵⁵	ŋɯ⁵⁵	ŋ ɯ ⁵⁵	i n t
1840	Sonaga (Xinfeng)	to be	349	是(这是什么)	ŋɯ⁵⁵	ŋɯ⁵⁵	ŋ ɯ ⁵⁵	i n t
#
1789	Kua-nsi (Hedong)	to believe	340	相信	ɨ³³̪ dzɿ³³	ɨ³³̪dzɿ³³	ɨ ³³ + dz ɿ ³³	n t + i n t
1790	Kuamasi	to believe	340	相信	dʒɿ⁵⁵	dʒɿ⁵⁵	dʒ ɿ ⁵⁵	i n t
1791	Zibusi (Daqing)	to believe	340	相信	ʔo³³ dzɿ³³	ʔo³³dzɿ³³	ʔ o ³³ + dz ɿ ³³	i n t + i n t
1792	Laizisi (Moguang)	to believe	340	相信	ɕã²¹ ɕĩ⁵⁵	ɕã²¹ɕĩ⁵⁵	ɕ ã ²¹ + ɕ ĩ ⁵⁵	i n t + i n t
1793	Sonaga (Xinfeng)	to believe	340	相信	ʔɨ³³̪ dzɿ³³	ʔɨ³³̪dzɿ³³	ʔ ɨ ³³ + dz ɿ ³³	i n t + i n t
#
1337	Kua-nsi (Hedong)	to bite*	253	咬	ŋa³³	ŋa³³	ŋ a ³³	i n t
1338	Kua-nsi	to bite*	253	咬	ŋa³³	ŋa³³	ŋ a ³³	i n t
1339	Kuamasi	to bite*	253	咬	kʰɯ̠²¹	kʰɯ̠²¹	kʰ ɯ̠/ɯ ²¹	i n t
1340	Zibusi (Daqing)	to bite*	253	咬	kʰɯ²¹	kʰɯ²¹	kʰ ɯ ²¹	i n t
1341	Laizisi (Moguang)	to bite*	253	咬	kʰɯ̠²¹	kʰɯ̠²¹	kʰ ɯ̠/ɯ ²¹	i n t
1342	Sonaga (Xinfeng)	to bite*	253	咬	kʰɯ²¹	kʰɯ²¹	kʰ ɯ ²¹	i n t
#
1369	Kua-nsi (Hedong)	to blow	259	吹(吹火)	mɤ̠³³	mɤ̠³³	m ɤ̠/ɤ ³³	i n t
1370	Kuamasi	to blow	259	吹(吹火)	mõ³³	mõ³³	m õ ³³	i n t
1371	Zibusi (Daqing)	to blow	259	吹(吹火)	mɤ³³	mɤ³³	m ɤ ³³	i n t
1372	Laizisi (Moguang)	to blow	259	吹(吹火)	mɤ̠³³	mɤ̠³³	m ɤ̠/ɤ ³³	i n t
1373	Sonaga (Xinfeng)	to blow	259	吹(吹火)	mɨ³³̪	mɨ³³̪	m ɨ ³³	i n t
#
1521	Kua-nsi (Hedong)	to boil (vegetables)	288	煮	tsa̠²¹	tsa̠²¹	ts a̠/a ²¹	i n t
1522	Kuamasi	to boil (vegetables)	288	煮	tsa̠²¹	tsa̠²¹	ts a̠/a ²¹	i n t
1523	Zibusi (Daqing)	to boil (vegetables)	288	煮	tsa²¹	tsa²¹	ts a ²¹	i n t
1524	Laizisi (Moguang)	to boil (vegetables)	288	煮	tʃa²¹	tʃa²¹	tʃ a ²¹	i n t
1525	Sonaga (Xinfeng)	to boil (vegetables)	288	煮	tsa²¹	tsa²¹	ts a ²¹	i n t
#
1984	Kua-nsi (Hedong)	to boil (water)	377	沸	tsɿ⁵⁵	tsɿ⁵⁵	ts ɿ ⁵⁵	i n t
1985	Kuamasi	to boil (water)	377	沸	tso⁵⁵	tso⁵⁵	ts o ⁵⁵	i n t
1986	Zibusi (Daqing)	to boil (water)	377	沸	tsɿ⁵⁵	tsɿ⁵⁵	ts ɿ ⁵⁵	i n t
1987	Laizisi (Moguang)	to boil (water)	377	沸	tsɿ⁵⁵	tsɿ⁵⁵	ts ɿ ⁵⁵	i n t
1988	Sonaga (Xinfeng)	to boil (water)	377	沸	hua³³	hua³³	h w a ³³	i m n t
#
2149	Kua-nsi (Hedong)	to borrow	408	借	ʔu²¹	ʔu²¹	ʔ u ²¹	i n t
2150	Kuamasi	to borrow	408	借	ʔu²¹	ʔu²¹	ʔ u ²¹	i n t
2151	Zibusi (Daqing)	to borrow	408	借	ɣu²¹	ɣu²¹	ɣ u ²¹	i n t
2152	Laizisi (Moguang)	to borrow	408	借	ʔu²¹	ʔu²¹	ʔ u ²¹	i n t
2153	Sonaga (Xinfeng)	to borrow	408	借	ʔõ²¹, tsʰɿ²¹ _	ʔõ²¹	ʔ õ ²¹	i n t
2154	Sonaga (Xinfeng)	to borrow	408	借	ʔõ²¹, tsʰɿ²¹ _	tsʰɿ²¹	tsʰ ɿ ²¹	i n t
#
1974	Kua-nsi (Hedong)	to break	375	破(罐子破了)	ɡa²¹	ɡa²¹	g a ²¹	i n t
1975	Kuamasi	to break	375	破(罐子破了)	ɡa²¹	ɡa²¹	g a ²¹	i n t
1976	Zibusi (Daqing)	to break	375	破(罐子破了)	çia²¹	çia²¹	ɕ j a ²¹	i m n t
1977	Laizisi (Moguang)	to break	375	破(罐子破了)	bai²¹	bai²¹	b ai ²¹	i n t
1978	Sonaga (Xinfeng)	to break	375	破(罐子破了)	tɕʰyɛ²¹⁵	tɕʰyɛ²¹⁵	tɕʰ ɥ ɛ ²¹⁵	i m n t
#
2017	Kua-nsi (Hedong)	to brood, incubate	383	孵	ʔɨ²¹̪ _	ʔɨ²¹̪	ʔ ɨ ²¹	i n t
2018	Kuamasi	to brood, incubate	383	孵	ʔɤ̃²¹	ʔɤ̃²¹	ʔ ɤ̃ ²¹	i n t
2019	Zibusi (Daqing)	to brood, incubate	383	孵	ʔo²¹	ʔo²¹	ʔ o ²¹	i n t
2020	Laizisi (Moguang)	to brood, incubate	383	孵	ʔõ²¹	ʔõ²¹	ʔ õ ²¹	i n t
2021	Sonaga (Xinfeng)	to brood, incubate	383	孵	ʔɤ̪²¹ _	ʔɤ̪²¹	ʔ ɤ̪/ɤ ²¹	i n t
#
2091	Kua-nsi (Hedong)	to burn*	397	焚(烧)	tɯ̠²¹	tɯ̠²¹	t ɯ̠/ɯ ²¹	i n t
2092	Kua-nsi	to burn*	397	焚(烧)	tɯ̠²¹	tɯ̠²¹	t ɯ̠/ɯ ²¹	i n t
2093	Kuamasi	to burn*	397	焚(烧)	tɯ̠²¹	tɯ̠²¹	t ɯ̠/ɯ ²¹	i n t
2094	Zibusi (Daqing)	to burn*	397	焚(烧)	tɯ²¹	tɯ²¹	t ɯ ²¹	i n t
2095	Laizisi (Moguang)	to burn*	397	焚(烧)	tɕʰu⁵⁵	tɕʰu⁵⁵	tɕʰ u ⁵⁵	i n t
2096	Sonaga (Xinfeng)	to burn*	397	焚(烧)	tɕʰyi⁵⁵	tɕʰyi⁵⁵	tɕʰ ɥ i ⁵⁵	i m n t
#
1501	Kua-nsi (Hedong)	to buy	284	买	ɣua⁵⁵	ɣua⁵⁵	ɣ w a ⁵⁵	i m n t
1502	Kuamasi	to buy	284	买	wa⁵⁵	wa⁵⁵	w a ⁵⁵	i n t
1503	Zibusi (Daqing)	to buy	284	买	ɣuɔ⁵⁵	ɣuɔ⁵⁵	ɣ w ɔ ⁵⁵	i m n t
1504	Laizisi (Moguang)	to buy	284	买	ɣua⁵⁵	ɣua⁵⁵	ɣ w a ⁵⁵	i m n t
1505	Sonaga (Xinfeng)	to buy	284	买	ɣɛ̠⁵⁵	ɣɛ̠⁵⁵	ɣ ɛ̠/ɛ ⁵⁵	i n t
#
1386	Kua-nsi (Hedong)	to call	262	叫	kʰɤ⁵⁵	kʰɤ⁵⁵	kʰ ɤ ⁵⁵	i n t
1387	Kuamasi	to call	262	叫	kʰo⁵⁵	kʰo⁵⁵	kʰ o ⁵⁵	i n t
1388	Zibusi (Daqing)	to call	262	叫	kʰo⁵⁵	kʰo⁵⁵	kʰ o ⁵⁵	i n t
1389	Laizisi (Moguang)	to call	262	叫	kʰo⁵⁵	kʰo⁵⁵	kʰ o ⁵⁵	i n t
1390	Sonaga (Xinfeng)	to call	262	叫	kʰɤ̪⁵⁵	kʰɤ̪⁵⁵	kʰ ɤ̪/ɤ ⁵⁵	i n t
#
1452	Kua-nsi (Hedong)	to carry on one‘s back	275	背(背小孩)	mɯ⁵⁵	mɯ⁵⁵	m ɯ ⁵⁵	i n t
1453	Kuamasi	to carry on one‘s back	275	背(背小孩)	mɯ⁵⁵	mɯ⁵⁵	m ɯ ⁵⁵	i n t
1454	Zibusi (Daqing)	to carry on one‘s back	275	背(背小孩)	mɯ⁵⁵	mɯ⁵⁵	m ɯ ⁵⁵	i n t
1455	Laizisi (Moguang)	to carry on one‘s back	275	背(背小孩)	mɯ⁵⁵	mɯ⁵⁵	m ɯ ⁵⁵	i n t
1456	Sonaga (Xinfeng)	to carry on one‘s back	275	背(背小孩)	mɯ⁵⁵	mɯ⁵⁵	m ɯ ⁵⁵	i n t
#
1718	Kua-nsi (Hedong)	to celebrate New Year	326	过年	ko²¹ sɿ²¹ ko²¹	ko²¹sɿ²¹ko²¹	k o ²¹ + s ɿ ²¹ + k o ²¹	i n t + i n t + i n t
1719	Kuamasi	to celebrate New Year	326	过年	tɕia³³ ku²¹	tɕia³³ku²¹	tɕ j a ³³ + k u ²¹	i m n t + i n t
1720	Zibusi (Daqing)	to celebrate New Year	326	过年	tɕa³³ ku²¹	tɕa³³ku²¹	tɕ a ³³ + k u ²¹	i n t + i n t
1721	Laizisi (Moguang)	to celebrate New Year	326	过年	tɕia³³ ku²¹	tɕia³³ku²¹	tɕ j a ³³ + k u ²¹	i m n t + i n t
1722	Sonaga (Xinfeng)	to celebrate New Year	326	过年	ʔɯ̠²¹ sɿ²¹ _	ʔɯ̠²¹sɿ²¹	ʔ ɯ̠/ɯ ²¹ + s ɿ ²¹	i n t + i n t
#
1926	Kua-nsi (Hedong)	to chase	366	追(追上)	dzɿ³³	dzɿ³³	dz ɿ ³³	i n t
1927	Kuamasi	to chase	366	追(追上)	tʰɯ³³	tʰɯ³³	tʰ ɯ ³³	i n t
1928	Zibusi (Daqing)	to chase	366	追(追上)	ɡa²¹	ɡa²¹	g a ²¹	i n t
1929	Laizisi (Moguang)	to chase	366	追(追上)	di³³̠	di³³	d i ³³	i n t
1930	Sonaga (Xinfeng)	to chase	366	追(追上)	tsʰo³³	tsʰo³³	tsʰ o ³³	i n t
#
1759	Kua-nsi (Hedong)	to cheat	334	骗	kʰua²¹	kʰua²¹	kʰ w a ²¹	i m n t
1760	Kuamasi	to cheat	334	骗	pʰiɛ̠³³	pʰiɛ̠³³	pʰ j ɛ̠ ³³	i m n t
1761	Zibusi (Daqing)	to cheat	334	骗	pʰie³³	pʰie³³	pʰ j e ³³	i m n t
1762	Laizisi (Moguang)	to cheat	334	骗	pʰiæ̠³³	pʰiæ̠³³	pʰ j æ̠ ³³	i m n t
1763	Sonaga (Xinfeng)	to cheat	334	骗	pʰi³³	pʰi³³	pʰ i ³³	i n t
#
1343	Kua-nsi (Hedong)	to chew	254	嚼	ɡu²¹	ɡu²¹	g u ²¹	i n t
1344	Kuamasi	to chew	254	嚼	ɡu²¹	ɡu²¹	g u ²¹	i n t
1345	Zibusi (Daqing)	to chew	254	嚼	ɡu²¹	ɡu²¹	g u ²¹	i n t
1346	Laizisi (Moguang)	to chew	254	嚼	dzu̠²¹	dzu̠²¹	dz u̠/u ²¹	i n t
1347	Sonaga (Xinfeng)	to chew	254	嚼	dzo²¹	dzo²¹	dz o ²¹	i n t
#
